2019-06-10 13:13:28.582935: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2300000000 Hz
2019-06-10 13:13:28.583182: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x2a04680 executing computations on platform Host. Devices:
2019-06-10 13:13:28.583216: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
2019-06-10 13:13:28.752302: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:998] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2019-06-10 13:13:28.752786: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x2a03fa0 executing computations on platform CUDA. Devices:
2019-06-10 13:13:28.752816: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): Tesla T4, Compute Capability 7.5
2019-06-10 13:13:28.753137: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1433] Found device 0 with properties: 
name: Tesla T4 major: 7 minor: 5 memoryClockRate(GHz): 1.59
pciBusID: 0000:00:04.0
totalMemory: 14.73GiB freeMemory: 14.60GiB
2019-06-10 13:13:28.753175: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1512] Adding visible gpu devices: 0
2019-06-10 13:13:29.193916: I tensorflow/core/common_runtime/gpu/gpu_device.cc:984] Device interconnect StreamExecutor with strength 1 edge matrix:
2019-06-10 13:13:29.193982: I tensorflow/core/common_runtime/gpu/gpu_device.cc:990]      0 
2019-06-10 13:13:29.193995: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1003] 0:   N 
2019-06-10 13:13:29.194273: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 14115 MB memory) -> physical GPU (device: 0, name: Tesla T4, pci bus id: 0000:00:04.0, compute capability: 7.5)
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From /content/gpt-2/src/sample.py:65: to_float (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /content/gpt-2/src/sample.py:70: multinomial (from tensorflow.python.ops.random_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.random.categorical instead.
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/ops/math_grad.py:102: div (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Deprecated in favor of operator or tf.math.divide.
Loading checkpoint models/345M/model.ckpt
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/training/saver.py:1266: checkpoint_exists (from tensorflow.python.training.checkpoint_management) is deprecated and will be removed in a future version.
Instructions for updating:
Use standard file APIs to check for files with this prefix.
Loading dataset...
100% 1/1 [00:12<00:00, 12.30s/it]
dataset has 2451515 tokens
Training...
2019-06-10 13:14:26.402194: I tensorflow/stream_executor/dso_loader.cc:152] successfully opened CUDA library libcublas.so.10.0 locally
[1 | 8.74] loss=3.12 avg=3.12
 someone who can entertain
you and your group then
<|endoftext|>

All of the kids say
 they be having fun but in
truth they be having
<|endoftext|>

All I want for Christmas
 is your face I'll give all
my free time to you
<|endoftext|>

Ladies if you're not
 talking to his mum why the
hell are u girls lol
<|endoftext|>

My momma has me
 on crack with a piece o
piece of ass in one
<|endoftext|>

I'm about to buy
 some new clothes for work and I
can't wait to get there
<|endoftext|>

I don't know why
 you can't play around You
are like the rock
<|endoftext|>

All good things must come
 to an end so let's hope
we get this one lol
<|endoftext|>

I want an elephant
 to watch my Instagram feed but
I don't have time
<|endoftext|>

I think he might have
 a little boy on him but
that's speculation
<|endoftext|>

i need to start taking
 notes and getting organized
before i start notes
<|endoftext|>

I just remembered
 that the game was cancelled in
England for tonight
<|endoftext|>

You could use The
 Greatest Showman in Japan
for this game in the
<|endoftext|>

I never even
 heard of a white supremacy
before you say that
<|endoftext|>

I'm so tired yet
 so happy I'm gonna take
a nap for a while
<|endoftext|>

I'm always doing
 shit that I know isn't for
my own good so shit
<|endoftext|>

So many little
 miracles happen these days
I can't handle it
<|endoftext|>

i wonder if i
 ever should do something but
no you don't have to
<|endoftext|>

Gemini's got the worst
 food in the country and the
worst music I'll cry
<|endoftext|>

i would rather watch
 him take his hair out than
be in this situation
<|endoftext|>

I'm not a huge
 fan of talking to people at
least not without a pen
<|

[3000 | 5647.92] loss=2.07 avg=2.15
[3001 | 5649.64] loss=2.22 avg=2.15
[3002 | 5651.35] loss=2.21 avg=2.15
[3003 | 5653.05] loss=1.98 avg=2.15
[3004 | 5654.73] loss=2.15 avg=2.15
[3005 | 5656.42] loss=2.01 avg=2.15
[3006 | 5658.10] loss=2.36 avg=2.15
[3007 | 5659.77] loss=2.21 avg=2.15
[3008 | 5661.43] loss=2.30 avg=2.15
[3009 | 5663.09] loss=1.95 avg=2.15
[3010 | 5664.74] loss=2.31 avg=2.15
[3011 | 5666.40] loss=2.39 avg=2.15
[3012 | 5668.05] loss=2.29 avg=2.15
[3013 | 5669.70] loss=2.17 avg=2.15
[3014 | 5671.34] loss=1.92 avg=2.15
[3015 | 5672.97] loss=1.87 avg=2.15
[3016 | 5674.62] loss=2.15 avg=2.15
[3017 | 5676.25] loss=2.22 avg=2.15
[3018 | 5677.88] loss=2.08 avg=2.15
[3019 | 5679.51] loss=2.43 avg=2.15
[3020 | 5681.14] loss=2.19 avg=2.15
[3021 | 5682.76] loss=1.84 avg=2.15
[3022 | 5684.39] loss=2.02 avg=2.15
[3023 | 5686.01] loss=2.04 avg=2.15
[3024 | 5687.63] loss=2.25 avg=2.15
[3025 | 5689.25] loss=2.25 avg=2.15
[3026 | 5690.87] loss=2.18 avg=2.15
[3027 | 5692.50] loss=2.01 avg=2.15
[3028 | 5694.12] loss=2.25 avg=2.15
[3029 | 5695.74] loss=1.98 avg=2.15
[3030 | 5697.37] loss=2.16 avg=2.15
[3031 | 5698.99] loss=2.11 avg=2.15
[3032 | 5700.61] loss=2.14 avg=2.15
[3033 | 5702.23] loss=2.03 avg=2.15
[3034 | 5703.85] loss=2.19 avg=2.15
[3035 | 5705.47] loss=2.36 avg=2.15
[3036 | 5707.09] loss=2.11 avg=2.15
[3037 | 5708.71] loss=2.18 avg=2.15
[3038 | 5710.33] loss=2.24 avg=2.15
[3039 | 5711.96] loss=2.23 avg=2.15
[3040 | 5713.58] loss=2.13 avg=2.15
[3041 | 5715.21] loss=1.88 avg=2.15
[3042 | 5716.84] loss=2.16 avg=2.15
[3043 | 5718.47] loss=2.04 avg=2.15
[3044 | 5720.11] loss=2.15 avg=2.15
[3045 | 5721.74] loss=2.07 avg=2.15
[3046 | 5723.38] loss=2.03 avg=2.14
[3047 | 5725.01] loss=2.22 avg=2.14
[3048 | 5726.65] loss=2.27 avg=2.15
[3049 | 5728.29] loss=2.30 avg=2.15
[3050 | 5729.94] loss=2.12 avg=2.15
[3051 | 5731.58] loss=2.17 avg=2.15
[3052 | 5733.22] loss=2.39 avg=2.15
[3053 | 5734.86] loss=2.07 avg=2.15
[3054 | 5736.51] loss=2.06 avg=2.15
[3055 | 5738.17] loss=2.08 avg=2.15
[3056 | 5739.81] loss=2.22 avg=2.15
[3057 | 5741.47] loss=2.25 avg=2.15
[3058 | 5743.12] loss=1.97 avg=2.15
[3059 | 5744.77] loss=2.19 avg=2.15
[3060 | 5746.43] loss=2.03 avg=2.15
[3061 | 5748.07] loss=2.27 avg=2.15
[3062 | 5749.72] loss=2.16 avg=2.15
[3063 | 5751.37] loss=2.42 avg=2.15
[3064 | 5753.02] loss=2.08 avg=2.15
[3065 | 5754.67] loss=2.25 avg=2.15
[3066 | 5756.31] loss=1.75 avg=2.15
[3067 | 5757.96] loss=2.07 avg=2.15
[3068 | 5759.62] loss=2.32 avg=2.15
[3069 | 5761.27] loss=2.21 avg=2.15
[3070 | 5762.91] loss=2.02 avg=2.15
[3071 | 5764.55] loss=2.11 avg=2.15
[3072 | 5766.19] loss=1.97 avg=2.15
[3073 | 5767.83] loss=2.16 avg=2.15
[3074 | 5769.47] loss=2.31 avg=2.15
[3075 | 5771.10] loss=2.20 avg=2.15
[3076 | 5772.75] loss=2.11 avg=2.15
[3077 | 5774.38] loss=2.27 avg=2.15
[3078 | 5776.03] loss=2.07 avg=2.15
[3079 | 5777.66] loss=1.97 avg=2.15
[3080 | 5779.30] loss=2.10 avg=2.15
[3081 | 5780.94] loss=2.03 avg=2.14
[3082 | 5782.58] loss=2.25 avg=2.15
[3083 | 5784.22] loss=2.06 avg=2.14
[3084 | 5785.85] loss=2.22 avg=2.15
[3085 | 5787.49] loss=2.18 avg=2.15
[3086 | 5789.13] loss=1.93 avg=2.14
[3087 | 5790.76] loss=2.14 avg=2.14
[3088 | 5792.40] loss=2.21 avg=2.14
[3089 | 5794.02] loss=2.29 avg=2.15
[3090 | 5795.66] loss=2.30 avg=2.15
[3091 | 5797.30] loss=2.14 avg=2.15
[3092 | 5798.93] loss=2.24 avg=2.15
[3093 | 5800.57] loss=2.17 avg=2.15
[3094 | 5802.20] loss=2.20 avg=2.15
[3095 | 5803.84] loss=2.09 avg=2.15
[3096 | 5805.48] loss=2.01 avg=2.15
[3097 | 5807.11] loss=2.24 avg=2.15
[3098 | 5808.75] loss=2.27 avg=2.15
[3099 | 5810.38] loss=2.09 avg=2.15
Generating samples...
======== SAMPLE 1 ========
 bitch
<|endoftext|>

you are so kind
 I can't resist doing anything
to make you happy
<|endoftext|>

Someday you will see
 the light I don't want any of
you to fail your test
<|endoftext|>

The weather is getting
 worse so I started packing
just in case it was
<|endoftext|>

It makes me so sad
 when people don't get over
you because of it
<|endoftext|>

No matter how much
 we talk you never understand
who you are before
<|endoftext|>

Can't believe that is
 the only time I'm going
to get yelled at lol
<|endoftext|>

Hats off to all the
 people that work all day at
these shops tonight
<|endoftext|>

I swear I always
 buy a gift for someone and
they're pissed at me haha
<|endoftext|>

Don't expect me to
 help you if you don't do it
yourself on your own
<|endoftext|>

It is said the devil
 always loves to hate the devil
just as much as you
<|endoftext|>

I think all kids are
 evil and we all need to
be told that it's okay
<|endoftext|>

Laughing through my tears
 I'm about to take a
tear in my eye I'm
<|endoftext|>

I can't believe what
 we've done in a couple of
months we'll be champions
<|endoftext|>

it's raining hard but
 the window sills are open
as we speak its okay
<|endoftext|>

If the moon is like
 a house of cards then the moon
is like a house of
<|endoftext|>

i wanna learn how
 to make ice cream and do it
like a pro like lol
<|endoftext|>

This is going to
 be the longest rant I've ever
heard in person LOL
<|endoftext|>

I hate how people
 never show you respect or
love you no matter what
<|endoftext|>

if you're gonna go
 to the bathroom be sure you
stay after they have
<|endoftext|>

I really want a
 big dick but don't want to be
a little boy anymore
<|endoftext|>

This really is what
 is on my mind It's either
a really good relationship
<|endoftext|>

Can't wait to turn up
 for the next session I'll find
something to do tonight
<|endoftext|>

I wanna have a
 big heart and really take it
to the grave tonight
<|endoftext|>

Never let anyone
 get you down Just make sure she
doesn't tell that shit
<|endoftext|>

People are so slow
 to accept and apologize
For being wrong too
<|endoftext|>

Sometimes it's better
 when you're drunk than when you're asleep
but I still like it
<|endoftext|>

I'm gonna go to
 sleep so I can tweet about
the good things today
<|endoftext|>

I'm thinking about
 playing on the beach or beach
party in a couple
<|endoftext|>

When the weather's hot
 and everything in the mall
is breaking your legs
<|endoftext|>

It would be awesome
 to learn any English
words for a song please
<|endoftext|>

my mom really wanted
 me to go to my aunt
mother today so I
<|endoftext|>

I wanna know how
 to be a better mom and how
I still don't get it
<|endoftext|>

All those things I do
 to myself get in the way
of being happy
<|endoftext|>

I swear the only
 thing more annoying than a
jail time in prison
<|endoftext|>

This is gonna be
 a long afternoon but i have
much to do all at
<|endoftext|>

I wonder how much
 I'll be doing for the
mall at night after
<|endoftext|>

Sometimes you just have
 to give up even if we
say no again lol
<|endoftext|>

People

[3100 | 5833.71] loss=2.13 avg=2.15
[3101 | 5835.35] loss=2.13 avg=2.15
[3102 | 5836.98] loss=2.09 avg=2.15
[3103 | 5838.61] loss=1.81 avg=2.14
[3104 | 5840.25] loss=2.08 avg=2.14
[3105 | 5841.88] loss=2.26 avg=2.14
[3106 | 5843.51] loss=2.23 avg=2.15
[3107 | 5845.14] loss=2.07 avg=2.14
[3108 | 5846.78] loss=2.17 avg=2.14
[3109 | 5848.40] loss=2.25 avg=2.15
[3110 | 5850.04] loss=2.32 avg=2.15
[3111 | 5851.67] loss=2.19 avg=2.15
[3112 | 5853.31] loss=2.18 avg=2.15
[3113 | 5854.93] loss=2.09 avg=2.15
[3114 | 5856.57] loss=1.95 avg=2.15
[3115 | 5858.20] loss=2.20 avg=2.15
[3116 | 5859.83] loss=2.37 avg=2.15
[3117 | 5861.46] loss=2.31 avg=2.15
[3118 | 5863.09] loss=2.28 avg=2.15
[3119 | 5864.72] loss=2.22 avg=2.15
[3120 | 5866.35] loss=2.11 avg=2.15
[3121 | 5867.97] loss=2.11 avg=2.15
[3122 | 5869.60] loss=2.07 avg=2.15
[3123 | 5871.23] loss=2.02 avg=2.15
[3124 | 5872.86] loss=2.04 avg=2.15
[3125 | 5874.50] loss=2.11 avg=2.15
[3126 | 5876.13] loss=2.04 avg=2.15
[3127 | 5877.77] loss=2.22 avg=2.15
[3128 | 5879.40] loss=2.30 avg=2.15
[3129 | 5881.04] loss=2.17 avg=2.15
[3130 | 5882.67] loss=2.12 avg=2.15
[3131 | 5884.31] loss=2.19 avg=2.15
[3132 | 5885.94] loss=2.19 avg=2.15
[3133 | 5887.58] loss=2.06 avg=2.15
[3134 | 5889.22] loss=2.32 avg=2.15
[3135 | 5890.86] loss=2.15 avg=2.15
[3136 | 5892.50] loss=2.03 avg=2.15
[3137 | 5894.14] loss=2.06 avg=2.15
[3138 | 5895.78] loss=1.90 avg=2.15
[3139 | 5897.41] loss=2.21 avg=2.15
[3140 | 5899.05] loss=1.86 avg=2.14
[3141 | 5900.69] loss=2.07 avg=2.14
[3142 | 5902.34] loss=2.01 avg=2.14
[3143 | 5903.98] loss=2.32 avg=2.14
[3144 | 5905.62] loss=2.05 avg=2.14
[3145 | 5907.26] loss=1.99 avg=2.14
[3146 | 5908.90] loss=2.17 avg=2.14
[3147 | 5910.55] loss=2.17 avg=2.14
[3148 | 5912.19] loss=2.27 avg=2.14
[3149 | 5913.84] loss=2.07 avg=2.14
[3150 | 5915.48] loss=2.04 avg=2.14
[3151 | 5917.12] loss=2.09 avg=2.14
[3152 | 5918.77] loss=2.13 avg=2.14
[3153 | 5920.41] loss=1.94 avg=2.14
[3154 | 5922.05] loss=2.13 avg=2.14
[3155 | 5923.69] loss=2.29 avg=2.14
[3156 | 5925.33] loss=2.29 avg=2.14
[3157 | 5926.98] loss=2.31 avg=2.14
[3158 | 5928.61] loss=2.13 avg=2.14
[3159 | 5930.26] loss=1.97 avg=2.14
[3160 | 5931.90] loss=2.13 avg=2.14
[3161 | 5933.54] loss=2.15 avg=2.14
[3162 | 5935.18] loss=2.16 avg=2.14
[3163 | 5936.83] loss=2.31 avg=2.14
[3164 | 5938.47] loss=2.32 avg=2.14
[3165 | 5940.11] loss=2.15 avg=2.14
[3166 | 5941.76] loss=2.03 avg=2.14
[3167 | 5943.40] loss=2.16 avg=2.14
[3168 | 5945.05] loss=2.06 avg=2.14
[3169 | 5946.69] loss=2.26 avg=2.14
[3170 | 5948.33] loss=2.07 avg=2.14
[3171 | 5949.98] loss=2.32 avg=2.15
[3172 | 5951.62] loss=2.45 avg=2.15
[3173 | 5953.26] loss=2.19 avg=2.15
[3174 | 5954.91] loss=2.03 avg=2.15
[3175 | 5956.55] loss=2.37 avg=2.15
[3176 | 5958.20] loss=2.34 avg=2.15
[3177 | 5959.85] loss=2.16 avg=2.15
[3178 | 5961.50] loss=2.23 avg=2.15
[3179 | 5963.15] loss=2.16 avg=2.15
[3180 | 5964.80] loss=2.13 avg=2.15
[3181 | 5966.44] loss=1.86 avg=2.15
[3182 | 5968.08] loss=2.12 avg=2.15
[3183 | 5969.73] loss=1.96 avg=2.15
[3184 | 5971.37] loss=2.32 avg=2.15
[3185 | 5973.02] loss=2.31 avg=2.15
[3186 | 5974.66] loss=2.22 avg=2.15
[3187 | 5976.31] loss=2.13 avg=2.15
[3188 | 5977.96] loss=1.94 avg=2.15
[3189 | 5979.61] loss=2.03 avg=2.15
[3190 | 5981.26] loss=1.85 avg=2.14
[3191 | 5982.90] loss=2.17 avg=2.14
[3192 | 5984.55] loss=2.23 avg=2.15
[3193 | 5986.19] loss=2.04 avg=2.14
[3194 | 5987.84] loss=1.87 avg=2.14
[3195 | 5989.49] loss=2.42 avg=2.14
[3196 | 5991.13] loss=2.51 avg=2.15
[3197 | 5992.78] loss=2.15 avg=2.15
[3198 | 5994.42] loss=2.05 avg=2.15
[3199 | 5996.06] loss=2.14 avg=2.15
Generating samples...
======== SAMPLE 1 ========
 drawn
a giant squid
<|endoftext|>

And I'm in the hospital
 It's only Monday and I'm
in the hospital
<|endoftext|>

You are so generous
 and you're so funny we love
you so much too xox
<|endoftext|>

the internet is
 better than twitter but neither
of those are really close
<|endoftext|>

When the police show
 up and your car is towed it's
the greatest feeling
<|endoftext|>

Heard someone sing in
 school while my friends were playing
Bathtime in the house
<|endoftext|>

People are so good
 at what they do But are they
really so good at it
<|endoftext|>

Sometime i feel like
 my whole heart is in a freezer
i don't know what to
<|endoftext|>

You're going to get
 another chance but not till
you're ready To move
<|endoftext|>

I'm going to be
 there for you and you're going
to be there for me
<|endoftext|>

My first child is
 just about to be born I
loved it so much thank
<|endoftext|>

There have to be some
 better ways to treat people
like that than the present
<|endoftext|>

I'm gonna get all
 my tattoos done this weekend
and we could use some
<|endoftext|>

You know you're in
 for someone who can make you
smile just the other
<|endoftext|>

i just wanna thank
 mr. ruth for the ride my
puplets gave me today
<|endoftext|>

I like my body
 so damn much but this chick was
always so picky
<|endoftext|>

I'm so tired of
 fucking up your sleep I'm not
pregnant so fuck
<|endoftext|>

I'm always so full
 of shit when I just don't feel
well I need something
<|endoftext|>

I only ever
 end up hating myself at
the worst times when I'm
<|endoftext|>

If your momma got
 you the best birthday present
for her this year I'll
<|endoftext|>

My heart so full of
 love You really are so strong
and strong You're awesome
<|endoftext|>

Sometimes the people
 you love are the people who
make you laugh the most
<|endoftext|>

Why people say that
 I don't have the self control
to do my damn job
<|endoftext|>

I've been wanting to
 learn to play the trumpet
for months now I'm happy
<|endoftext|>

People will not like
 you until you can say who
you are and what you
<|endoftext|>

the only thing we
 are going to lose is the
power to choose
<|endoftext|>

Somebody just stole
 my makeup out of my house
and I don't like it
<|endoftext|>

This is not about
 politics this is not
about race this is
<|endoftext|>

My boyfriend gets mad
 whenever I have no energy
on the dance floor
<|endoftext|>

i wanna know the
 reason why my eyes got this
puffy thing back again
<|endoftext|>

If you really wanna
 be with someone you need to
be in love first fred
<|endoftext|>

I'm so sleepy but
 I'm so awake I'm ready
to wake up and go
<|endoftext|>

When your heart ain't made
 it up yet it's time to roll
Your heart you're so weak
<|endoftext|>

my heart is about
 to stop beating again and
I'm crying all of
<|endoftext|>

I really hope they
 go in the right direction
because they did right
<|endoftext|>

Somebody please buy
 me a hot tub so we can
have a really cool night
<|endoftext|>

i can't believe i
 waited so long for this so i
just remembered I
<|endoftext|>

A man can never
 have enough of me unless
i'm a prostitute


[3200 | 6019.62] loss=2.05 avg=2.15
[3201 | 6021.25] loss=2.20 avg=2.15
[3202 | 6022.89] loss=2.26 avg=2.15
[3203 | 6024.52] loss=2.23 avg=2.15
[3204 | 6026.16] loss=2.10 avg=2.15
[3205 | 6027.79] loss=2.41 avg=2.15
[3206 | 6029.42] loss=2.26 avg=2.15
[3207 | 6031.05] loss=1.95 avg=2.15
[3208 | 6032.68] loss=2.32 avg=2.15
[3209 | 6034.30] loss=2.19 avg=2.15
[3210 | 6035.93] loss=2.41 avg=2.15
[3211 | 6037.56] loss=1.88 avg=2.15
[3212 | 6039.19] loss=1.96 avg=2.15
[3213 | 6040.83] loss=1.92 avg=2.15
[3214 | 6042.46] loss=2.24 avg=2.15
[3215 | 6044.09] loss=2.13 avg=2.15
[3216 | 6045.72] loss=2.11 avg=2.15
[3217 | 6047.35] loss=2.01 avg=2.15
[3218 | 6048.98] loss=2.07 avg=2.15
[3219 | 6050.62] loss=2.19 avg=2.15
[3220 | 6052.25] loss=2.19 avg=2.15
[3221 | 6053.88] loss=2.26 avg=2.15
[3222 | 6055.52] loss=2.12 avg=2.15
[3223 | 6057.16] loss=2.28 avg=2.15
[3224 | 6058.79] loss=2.15 avg=2.15
[3225 | 6060.43] loss=2.27 avg=2.15
[3226 | 6062.07] loss=1.92 avg=2.15
[3227 | 6063.71] loss=1.77 avg=2.14
[3228 | 6065.35] loss=2.09 avg=2.14
[3229 | 6066.99] loss=2.18 avg=2.14
[3230 | 6068.62] loss=2.11 avg=2.14
[3231 | 6070.26] loss=1.93 avg=2.14
[3232 | 6071.90] loss=2.17 avg=2.14
[3233 | 6073.54] loss=2.09 avg=2.14
[3234 | 6075.18] loss=2.17 avg=2.14
[3235 | 6076.82] loss=2.11 avg=2.14
[3236 | 6078.46] loss=2.34 avg=2.14
[3237 | 6080.10] loss=2.12 avg=2.14
[3238 | 6081.75] loss=2.16 avg=2.14
[3239 | 6083.39] loss=1.90 avg=2.14
[3240 | 6085.03] loss=2.14 avg=2.14
[3241 | 6086.67] loss=2.09 avg=2.14
[3242 | 6088.31] loss=2.09 avg=2.14
[3243 | 6089.96] loss=2.13 avg=2.14
[3244 | 6091.60] loss=1.90 avg=2.14
[3245 | 6093.25] loss=2.28 avg=2.14
[3246 | 6094.89] loss=2.14 avg=2.14
[3247 | 6096.53] loss=2.18 avg=2.14
[3248 | 6098.17] loss=2.06 avg=2.14
[3249 | 6099.81] loss=2.03 avg=2.14
[3250 | 6101.46] loss=1.99 avg=2.14
[3251 | 6103.10] loss=2.13 avg=2.14
[3252 | 6104.75] loss=2.13 avg=2.14
[3253 | 6106.39] loss=2.10 avg=2.14
[3254 | 6108.03] loss=2.11 avg=2.14
[3255 | 6109.68] loss=2.22 avg=2.14
[3256 | 6111.32] loss=1.97 avg=2.13
[3257 | 6112.97] loss=2.33 avg=2.14
[3258 | 6114.62] loss=2.13 avg=2.14
[3259 | 6116.26] loss=2.24 avg=2.14
[3260 | 6117.91] loss=1.88 avg=2.14
[3261 | 6119.55] loss=2.22 avg=2.14
[3262 | 6121.20] loss=2.21 avg=2.14
[3263 | 6122.84] loss=2.15 avg=2.14
[3264 | 6124.48] loss=2.19 avg=2.14
[3265 | 6126.13] loss=2.26 avg=2.14
[3266 | 6127.78] loss=2.15 avg=2.14
[3267 | 6129.42] loss=2.21 avg=2.14
[3268 | 6131.06] loss=2.20 avg=2.14
[3269 | 6132.71] loss=2.24 avg=2.14
[3270 | 6134.36] loss=2.27 avg=2.14
[3271 | 6136.01] loss=2.21 avg=2.14
[3272 | 6137.65] loss=2.05 avg=2.14
[3273 | 6139.29] loss=2.14 avg=2.14
[3274 | 6140.93] loss=2.11 avg=2.14
[3275 | 6142.58] loss=2.22 avg=2.14
[3276 | 6144.22] loss=1.99 avg=2.14
[3277 | 6145.87] loss=2.12 avg=2.14
[3278 | 6147.52] loss=2.29 avg=2.14
[3279 | 6149.16] loss=2.22 avg=2.14
[3280 | 6150.81] loss=2.19 avg=2.14
[3281 | 6152.45] loss=2.14 avg=2.14
[3282 | 6154.09] loss=2.52 avg=2.15
[3283 | 6155.74] loss=1.95 avg=2.15
[3284 | 6157.38] loss=2.00 avg=2.14
[3285 | 6159.02] loss=2.14 avg=2.14
[3286 | 6160.67] loss=2.29 avg=2.15
[3287 | 6162.31] loss=2.32 avg=2.15
[3288 | 6163.96] loss=2.08 avg=2.15
[3289 | 6165.60] loss=2.26 avg=2.15
[3290 | 6167.24] loss=2.12 avg=2.15
[3291 | 6168.89] loss=2.33 avg=2.15
[3292 | 6170.53] loss=2.02 avg=2.15
[3293 | 6172.17] loss=2.20 avg=2.15
[3294 | 6173.81] loss=2.25 avg=2.15
[3295 | 6175.45] loss=2.10 avg=2.15
[3296 | 6177.09] loss=2.14 avg=2.15
[3297 | 6178.73] loss=1.99 avg=2.15
[3298 | 6180.38] loss=2.25 avg=2.15
[3299 | 6182.02] loss=2.01 avg=2.15
Generating samples...
======== SAMPLE 1 ========
 time
<|endoftext|>

I love the smell of
 coffee I love that smell
you just can't imagine
<|endoftext|>

My mom is gonna
 cry on the couch lol i bet
she's having a shit
<|endoftext|>

My biggest problem
 I always do is not being
in a positive space
<|endoftext|>

The one thing about
 a good man that i haven't
had to worry about
<|endoftext|>

The only thing I
 wanted in this movie was
a cat fighting for fame
<|endoftext|>

I'm so happy I
 haven't seen anything like
this in a week or two
<|endoftext|>

When you are happy
 you are very happy with
youself and others
<|endoftext|>

i'm just a bit bored
 i might add that i'm a bit
stressed but i'm fine yay
<|endoftext|>

This guy really is
 so cute and so smart with his
briefcase I love him
<|endoftext|>

Goddamn it's been a
 week since I've seen The Lego
movie it's amazing
<|endoftext|>

Wish I could be a
 part of that situation
in your life too lol
<|endoftext|>

If you ever get
 in my way just leave me be
because I will not
<|endoftext|>

Why are people so
 quick to judge people for the
way some people live
<|endoftext|>

I really don't understand
 what the problem is it's
just a mistake now
<|endoftext|>

My parents are the
 best and I deserve the best
in my life right now
<|endoftext|>

I'm so hungry I
 have no idea what to
eat or wear so that
<|endoftext|>

I'm a nice person
 I don't lie I just don't
think like they say
<|endoftext|>

I wish someone could
 help me get to the ground like
soon as possible
<|endoftext|>

You can't be nice to
 someone who's a bitch It'll get
you nowhere for sure
<|endoftext|>

That's it I've got a
 new job so that's the end lol
I'm just a baby now
<|endoftext|>

So ready to be
 out on the town now I'll need
a new boyfriend lol
<|endoftext|>

Gotta do what I
 gotta do Got to do what I
got to do to get things
<|endoftext|>

i love my momma
 her baby and i love him
a whole lil more lol
<|endoftext|>

There is no reason
 to fear the dark for there is
a reason too good
<|endoftext|>

you never know
 that a girl is getting with
another woman
<|endoftext|>

My friend just brought home
 a box of chips and he has
me feeling like I'm
<|endoftext|>

I never got to
 see the end of The Lion King
I'm really in shock
<|endoftext|>

Just when I've been getting
 my shit together all week
now I'm stuck with it
<|endoftext|>

No offense but I'd
 rather live with a good book
than an unwell man
<|endoftext|>

Can't believe it's April
 It's only been a week and
I already feel
<|endoftext|>

I'm starting to get
 excited again for
my friend's wedding next month
<|endoftext|>

This reminds me of
 a time I had to ask my
fiancé to come with
<|endoftext|>

I don't understand
 why my stomach is starting
to hurt so much now
<|endoftext|>

The greatest thing in
 life is being able to
understand people
<|endoftext|>

So excited for
 Sunday's so far I don't get
time to go to the
<|endoftext|>

I get upset when
 people text me and leave like
f you now you're irrelevant
<|endoftext|>

Someone make a
 video so I can
be on in the club
<

[3300 | 6205.37] loss=2.39 avg=2.15
[3301 | 6207.01] loss=2.03 avg=2.15
[3302 | 6208.64] loss=1.84 avg=2.14
[3303 | 6210.27] loss=2.28 avg=2.15
[3304 | 6211.90] loss=2.30 avg=2.15
[3305 | 6213.53] loss=2.07 avg=2.15
[3306 | 6215.16] loss=2.16 avg=2.15
